group	code
1	s0,122,c0,21,m0,26,m1,20,m2,50
1	s0,51,m0,4,m1,184
1	s0,15,c0,22,s0,41,m0,35,m1,22,m2,104
1	s0,239
1	s0,122,c0,60,m0,28,m1,28,m2,1
1	s0,49,c0,25,s0,24,c0,47,m0,61,s0,3,s1,23,c1,7
1	s0,49,c0,41,s0,21,c0,114,c1,14
1	s0,107,c0,40,m0,18,s0,4,c0,70
1	s0,70,c0,12,m0,33,m1,71,m2,53
1	s0,46,c0,37,s0,31,c0,21,c1,6,m1,43,m2,4,m3,19,m4,32
1	s0,74,m1,31,m2,65,m3,69
1	s0,62,c0,39,s0,95,m0,29,m1,14
1	s0,82,c0,21,c1,34,m1,1,m2,101
1	s0,185,c0,25,s0,29
1	s0,141,c0,42,c1,24,c2,28,c3,4
1	s0,93,c0,34,s0,112
1	s0,87,s1,13,s2,139
1	s0,110,m0,24,m1,44,m2,61
1	s0,75,m0,40,m1,74,m2,50
1	s0,103,m0,10,m1,126
1	s0,48,c0,22,c1,6,m1,81,m2,82
1	s0,57,c0,24,m0,22,m1,34,m2,102
1	s0,239
1	s0,80,c0,17,m0,14,m1,56,m2,72
1	s0,50,c0,22,m0,43,m1,82,m2,42
1	s0,114,c0,88,s0,21,c0,15,s0,1
1	s0,195,c0,44
1	s0,113,s1,45,s2,35,s3,46
1	s0,12,c0,36,m0,19,m1,48,m2,124
1	s0,137,c0,23,m0,42,m1,24,m2,13
1	s0,89,c0,10,m0,18,m1,122
1	s0,239
1	s0,110,m0,74,m1,34,m2,21
1	s0,47,c0,18,s0,1,c0,56,s0,34,c0,57,c1,26
1	s0,68,m0,20,m1,13,m2,31,m3,63,m4,44
1	s0,176,m0,21,m1,37,m2,5
1	s0,175,c0,55,m0,9
1	s0,42,m0,186,m1,11
1	s0,99,c0,18,s0,122
1	s0,133,c0,30,c1,68,c2,8
1	s0,158,m0,9,m1,11,m2,61
1	s0,81,m0,4,m1,19,m2,31,m3,55,m4,49
1	s0,107,c0,10,c1,38,m1,84
1	s0,125,m0,46,m1,24,m2,44
1	s0,37,m0,75,m1,38,m2,74,s2,8,c2,7
1	s0,43,c0,54,s0,21,c0,12,m0,46,m1,63
1	s0,239
1	s0,216,c0,23
1	s0,22,c0,104,c1,102,s1,6,c1,5
1	s0,31,c0,1,m0,6,m1,31,m2,45,m3,125
1	s0,36,s1,157,s2,46
1	s0,31,c0,21,s0,30,c0,55,m0,48,m1,34,m2,20
1	s0,114,c0,91,c1,15,c2,19
1	s0,239
1	s0,138,c0,34,m0,13,m1,18,m2,36
1	s0,52,c0,11,s0,63,c0,69,m0,44
1	s0,86,m0,28,m1,30,m2,95
1	s0,140,c0,13,m0,17,m1,22,m2,40,m3,7
1	s0,126,m0,19,m1,94
1	s0,111,c0,32,c1,96
1	s0,48,c0,124,c1,26,c2,41
1	s0,31,c0,6,s0,170,c0,12,c1,20
1	s0,90,m0,14,m1,22,m2,113
1	s0,87,m0,24,m1,24,m2,39,m3,65
1	s0,18,c0,9,s0,37,c0,9,s0,42,c0,7,m0,117
1	s0,33,c0,57,c1,54,s1,95
1	s0,39,c0,7,s0,58,m0,20,m1,19,m2,26,m3,70
1	s0,75,m0,55,m1,56,m2,26,m3,27
1	s0,180,c0,59
