group	code
1	s0,70,c0,16,m0,64,m1,18,m2,71,m3,1
1	s0,76,c0,65,m0,49,m1,25,m2,24
1	s0,74,c0,44,s0,22,c0,99
1	s0,96,c0,22,c1,20,c2,34,m2,23,m3,44
1	s0,96,c0,35,c1,27,c2,81
1	s0,43,c0,40,s0,5,c0,20,s0,5,c0,11,c1,38,c2,31,s2,46
1	s0,145,c0,42,c1,20,m1,11,m2,21
1	s0,239
1	s0,62,c0,46,s0,24,c0,8,m0,22,s0,11,c0,66
1	s0,188,c0,18,m0,9,m1,24
1	s0,98,s1,32,s2,18,s3,53,s4,38
1	s0,173,c0,9,m0,20,m1,27,m2,10
1	s0,106,c0,5,s0,21,c0,26,m0,17,m1,44,m2,20
1	s0,171,s1,45,c1,23
1	s0,99,m0,31,m1,26,m2,42,m3,41
1	s0,54,c0,86,m0,7,m1,25,m2,67
1	s0,128,c0,10,s0,101
1	s0,21,c0,29,s0,36,c0,24,c1,27,c2,14,m2,28,m3,35,m4,25
1	s0,239
1	s0,76,c0,70,c1,3,m1,90
1	s0,124,c0,12,m0,4,m1,15,m2,19,m3,55,m4,10
1	s0,81,c0,36,c1,25,c2,97
1	s0,102,c0,53,s0,26,c0,30,c1,28
